label,text
1,re 1fc union berlin ich kann mich über die abfahrt nicht beklagen zur s bahn gelaufen in die s bahn gestiegen fertig
1,deutsche bahn beendet am donnerstag lokführerstreik http//tco/sldqtvqcn6
0,also entweder mir begegnen immer die falschen dbmitarbeiter die haben was gegen mich oder die sind wirklich alle ext…
0,zukunft bahn ende der schlaf und liegewagen zukunft bahn  ende der schlaf und liegewagen thomas  donnerstag 31 dezember 2015 1833 vor 10 minuten  jol die zubs werden dann schleichend eingespart wo nötig werden bahnferne servicekräfte und sicherheitsleute eingestellt
1,liebe  vielen dank für die klimaanlage im zug ich liebe euch
1,da macht eine grade ein selfie in der bahn und das sieht ultra komisch ausxd
1,eil lokführer beenden mit sofortiger wirkung ihren streik  die pressemitteilung der bahn http//tco/pqkp5zvg30 gdl
1,re db bahn nino pali  ja das streikende wurde heute bekanntgegeben /an
1,und ich kann in der sbahn kostenlos mein handy auslanden
0,ach ja meine freuden mit des bahn was wäre eine bahnfahrt ohne verspätung ohne gestrichene haltestellen ohne https//tco/jfhsjtsajf
1,bald schneller mit der bahn von deutschland nach paris bald schneller mit der bahn von deutschland nach paris
1,re opel insignia wenn du alle 23 jahre abgeschleppt wirst kannst dir den mietwagen auch so leisten ob ich es unbedingt brauche in einem pickup zu sitzen weiss ich nicht deutsche bahn tut es auch es bleibt dabei der adac geht mit leistungen auf bauernfängerei die selten einem nutzen zu völlig überzogenen preisen
0,bahnstrecke zwischen augsburg und ulm wurde gesperrt bahn bahnstrecke zwischen augsburg und ulm wurde gesperrt wegen eines notarzteinsatzes am gleis wurde am mittag die strecke zwischen günzburg und nersingen gesperrt die züge aus richtung ulm verkehrten bis nersingen und endeten dort vorzeitig die züge aus richtung augsburg verkehrten bis günzburg und endeten vorzeitig so die bahn az
0,sbahn s1 richtung herrenberg mit der nächsten haltestelle hulb hat 00500 verspätung
0,796lp thats not the point es geht drum dass der aktuelle zustand der ­webseite unbenutzbar für ist
1,gerade eine super gechillte zuschauerin in der bahn getroffen die fahrt über mit ihr gequatscht und trotzdem kein plan wie si…
1,ein klimatisierter bereich in der bahn
0,re rheinbahn kenneddamm bahn 1801 richtung hbf die bahn kommt schon fast fünf minuten zu spät aber anstatt sich zu beeilen macht der fahrer extra langsam und pausen zwischen den haltestellen habe dadurch meinen anschluss und 30 minuten verloren armutszeugnis rheinbahn
0,viel verwerflicher als das schlechte englisch bei der bahn finde ich formulierungen wie erhält einfahrt
1,fahrplan norddeich braunschweig verkehr fahrplanwechsel bringt neue züge und bessere anschlüsse zum fahrplanwechsel an diesem sonntag haben die neuen doppelstöckigen intercitys der deutschen bahn ihre premiere im norden
0,stehe seid 23 minuten an der bahnhaltestelle werde deswegen zu spät zur arbeit kommen zum zweiten mal in dieser woche dankebahn
1,rt 1001ptsde bahntarifstreit nach einem jahr beendet sternde http//tco/sdpkmpud6f http//tco/rou7xoha1c
0,wenn die menschen hier in der bahn doch weniger nach urin riechen könnten
1,re kleinanzeigen pfaffenhofen fahr zug billiger es lebe die deutsche bahn
0,wartet die rb um 1757 ab mz roemisches theater nach worms auf die leicht verspaetete s8 aus ffm waere total gut
1,rbb mediathek charitéstreik ausgesetzt konflikt von bahn und gdl beendet charitéstreik ausgesetzt konflikt von bahn und gdl beendet mi 010715 1930 0220 min verfügbar bis 090715 der streik der pflegekräfte an der berliner charité wird ausgesetzt verdi und die charité habe sich auf ein eckpunktepapier als
1,bahnschlichter tarifkonflikt mit lokführern beendet bahnschlichter tarifkonflikt mit lokführern beendet der tarifkonflikt zwischen der deutschen bahn und der gewerkschaft deutscher lokomotivführer gdl ist nach einem jahr beendet das erfuhr die deutsche presseagentur aus zuverlässiger quelle
0,störung der sbahn zwischen wendlingen und plochingen sbahnstgt sbahn stuttgart https//tco/ib4tj2o1nf
0,09 so viel zu ganz schnell nach hause da hab ich noch nicht mit der deutschen bahn gerechnet zug entfällt super
1,du hast eine verspätung gut bei mir  ich falscher bhf ice verpasst aaargh bahn zugbindung aufgehoben  kostenfrei danke
0,db regio nürnberg  würzburg technische störung an einem güterzug / beeinträchtigungen  https//tco/x4jeypvn3w
1,unterwegs mit der bahn 1 klasse db lounge in frankfurt https//tco/79swim1ijn archiv lieblingsbahnlounge
1,bahnknoten wittenberge wird aufgewertet wittenberge soll zu dem umsteigeknoten der bahn aufgewertet http//tco/84d2ljpymy prignitz
0,es ist fast in ganz hh schon schwer als frau allein rumzulaufenvorallem wenn man dann auch mit der bahn unterwegs ist
0,s bahn m s1 ostbahnhof  freising/flughafen verspätungen stand 040915 1255 uhr  http//tco/v1nushznwh
0,re deutsche post die post und die bahn sollten fusionieren von der arbeitsqualität passen die beiden schon mal zusammen 
0,so ein kommentar ist derart asozial das hoffe das entsprechender mitarbeiter mindestens abgemahnt wird
0,fahrgastbefragung in der sbahn es wird recht misstrauisch geschaut wenn man zu protokoll gibt man hätte den bahnhof per …
1,mhmm münchen  berlin bahn 1 klasse 100€ ca 65h bequemer vs flug economy 140€ ca 15h bzw 45h gesamt unbequemer
1,die züge rollen wieder  aktuelles  fränkysche nachrichten puh da sind bahnfahrer erleichtert viele hatten sich schon darauf eingestellt sie rechneten damit dass in den nächsten tagen nur wenige züge durch deutschland rollen doch am donnerstag kam dann die gute nachricht dass der streik beendet wird
1,wenn du jetzt schon weißt dass du fährst buch die bahn da sind noch für fast alle zeiten das 19€ sparangebot
0,re rheinsieganzeiger bin kein bahnfahrer heute mal gedacht mit der bahn nach köln und 30 min verspätung danm besser doch mit dem auto
0,445 wegen dem notarzteinsatz kam es bei der sbahnstgt zu 3 komplett und 10 teilausfällen keine infos der bahn via / email
1,sondern weil der zug gleich abfährt danke für die tollen zugdurchsagen 
0,sbahn s3 richtung flughafen/messe mit der nächsten haltestelle hauptbahnhof tief hat 00500 verspätung
1,einigung im längsten tarifkonflikt der bahngeschichte http//tco/kd7xpckc6w dienachrichten stern
0,re  die gdl hat nach hartem kampf einen wichtigen sieg errungen  die bahn musste einlenken  punkt   josef volsa ich finde es eher bezeichnend  dass sie den streik als persönliche kriegserklärung sehen  und wenn sie 4stellige summen vom funktionieren der bahn abhängig machen  dann steht ihr geschäftsmodell auf sehr wackeligen beinen  denn über nacht am bahnhof festzuhängen ist mir auch schon ohne streik passiert 
1,liveticker  bahnstreik der gdl beendet die vernunft hat gesiegt  berlin  tagesspiegel liveticker  bahnstreik der gdl beendet  die vernunft hat gesiegt 1055 uhr angie pohlers  andré görke  jana lotze vor beginn des zu pfingsten haben deutsche bahn und die lokführergewerkschaft gdl am donnerstag das ende des streiks verkündet
1,bielefeld ots  die erfolgreiche schlichtung  bielefeld ots  die erfolgreiche schlichtung des streits zwischen der lokführergewerkschaft gdl und der deutschen bahn zeigt wozu intelligente menschen in der lage sind wenn sie nur wollen mit diesem kompromiss ist allen gedient bürger
1,der ice könnte auch über ansbach fahren tut er aber nicht das wär doch was http//tco/a5elyam0j4
1,77 teams für toleranz weber bahnazubis machen vor was engagement bewegt zukunftbahn https//tco/slkumveby4 https/…
0,aw haarewaschen mit roggenmehl erfahrungen waaaahhhhh sbahn im winter am morgen und 3 stinker um dich rum kenn ich gut schrecklich aber das mit der blumenwiese  schnüffel 
1,wenn in der bahn weihnachtslieder karnevalslieder und von europa gesungen wird dann weißt du du bist hier richtig effzeh
1,man muss ja auch mal loben wenns gut läuft das wlan im ice856 funktioniert echt gut
0,augsburgerallgemeinede hinweise auf anschlag polizei gibt terrorwarnung für münchen raus  update 2350 uhr  der hauptbahnhof und der bahnhof pasing wurden geräumt nach angaben der deutschen bahn fahren züge den hauptbahnhof bis auf weiteres nicht mehr an und werden zum ostbahnhof umgeleitet der halt pasing entfällt die züge fahren durch  eilmeldung  die polizei in münchen hat vor kurzem eine terrorwarnung herausgegeben es gebe hinweise dass in der landeshauptstadt ein anschlag geplant ist bürger sollen größere menschenansammlungen und den hauptbahnhof und den bahnhof pasing meiden die polizei in münchen hat am donnerstagabend eine terrorwarnung herausgegeben bürger sollen größere menschenansammlungen insbesondere den hauptbahnhof und den bahnhof pasing meiden
1,zugreisen bald schneller mit der  bahn von deutschland nach paris  n24de http//tco/u8zmgproe6 via 24
0,technische störung mal was neues früher in der schule hat mein hund auch immer die hausaufgaben gegessen ausreden bahn
1,re db bahn mit einem zug reisen zwischen 200 und 500 reisende insofern ist es besser einen zug fahren zu lassen zumal die wagen nicht marode sind auch würde der zug dann in die gegenrichtung also noch einmal  500 reisende verprellt nicht fahren sollte es für sie nicht länger ertragbar sein können sie aussteigen und ihre reise mit der nächsten möglichkeit fortsetzen dazu bedarf es nun nicht eine explizite anweisung durch die db oder /ma
0,re deutsche bahn personenverkehr liebes dbteam bitte korrigiert euer fahrgastrechteformular der satz entschädigungsbeträge unter 4 euro werden nicht ausgezahlt ist schlichtweg falsch denn für solche beträge gibt es laut dem servicecenter fahrgastrechte auch keinen gutschein hätte ich gewusst dass die db keinen unterschied zwischen den deutschen wörtern gutschein und auszahlung / auszahlen macht oder kennt hätte ich mir die mühe sparen können mein handyticket auszudrucken das formular auszufüllen und zur post zu laufen weiterhin lohnt sich dann auch die bc25 genau garnicht wenn man die 19 euro sparpreis ohne bc25 bezahlt und dann zu 25 entschädigt wird so habe ich geld für ein bc25 ausgegeben komme regelmäßig eine stunde zu spät und kriege nichts erstattet in meinen augen ist das unfair
1,ich muss mal den zugchef des ice693 von berlin nach münchen loben sehr erfrischend uns positiv seine ansagen danke cc//
1,re müttermagazin alsoda soviele so schlechte erfahrungen gemacht haben ich auch schon möchte ich aber sagen es gibt auch sehr nette hilfsbereite mitarbeiter ich hatte mit meiner knapp 3 jährigen tochter denn zug verpasst das hat eine db mitarbeiterin mitbekommen und hat mich eingeladen im ice kostenlos mitzufahren  wir durften erste klasse fahren und meine tochter hat sogar ein eis geschenkt bekommen es gibt also nicht nur schlechte leute dort 
1,statistikauto/zug/flugzeug/fahrrad sicherheit statistisch gesehen ist die bahn das verkehrsmittel mit den wenigsten unfalltoten und auch gleichzeitig das umweltfreundlichste gutefragenettag auto gutefragenettag fahrrad gutefragenettag flugzeug gutefragenettag moped gutefragenettag motorrad gutefragenettag reise gutefragenettag sicherheit gutefragenettag statistik gutefragenettag zug
0,bundespolizeidirektion münchen  bundespolizeidirektion münchen navi und alkohol passen nicht zusammen 27jähriger ettlinger unerlaubt im gleis unterwegs  bitte wenden missachtet wer alkoholisiert eine navigations app benutzt sollte sich die umgebung ansehen auf gleisen weiterzugehen ist auch auf elektronische aufforderung keine gute idee münchen  ettlingen ots  glücklicherweise ist nichts passiert ein 27jähriger 
1,die vinschgerbahn am 05052005 wurde die vinschger bahn wieder in betrieb genommen 99 jahre nach der jungfe https//tco/dmqofx7eyk
1,gerüstet für neue ice 4züge db eröffnet modernstes icewerk https//tco/0eg4yidzaf https//tco/rrtubuniai
1,fahrgastverband erfreut über einigung zwischen bahn und gdl fahrgastverband erfreut über einigung zwischen bahn und gdl vor 58 minutenin wirtschaft via wirtschaftcom der fahrgastverband pro bahn hat sich erfreut über die zwischen bahn und der lokführergewerkschaft gdl erzielte einigung gezeigt „der
1,личный блог о главном neuer verdacht im vermisstenfall inga // nacktalarm in cannes // arzt vergisst handy in patientin neuer verdacht im vermisstenfall inga // nacktalarm in cannes // arzt vergisst handy in patientin  skandale gewinnspiele und nachrichten des tages  neuer verdacht wurde das mädchen in ein auto gelockt noch immer haben die ermittler keine heiße spur zur vermissten fünfjährigen inga dafür gibt es aber eine neue these wie das mädchen verschwunden sein könnte offenbar wurde das kind mit einem auto verschleppt mehr streikabbruch gdl und bahn einigen sich auf schlichtung es sollte der längste bahnstreik in der geschichte der deutschen bahn werden doch nun einigten sich der konzern und die gdl auf ein vorzeitiges ende der tarifstreit geht in eine schlichtung mehr mats hummels sagt manchester united ab diese nachricht dürfte millionen bvbfans erfreuen medienberichten zufolge hat sich fußballnationalspieler mats hummels dafür entschieden nicht nach england zu manchester united zu wechseln mehr nackter ärger in cannes wird der rote teppich zu vulgär stars glamour sexy outfits  vielleicht zu sexy manche stars beginnen sich kritisch über modische tendenzen bei den filmfestspielen in cannes zu äußern zu nackt und zu vulgär lautet das urteil einiger schauspieldamen mehr im ustv kim kardashian zieht komplett blank kim kardashian und kanye west wollen unbedingt ein zweites kind  und das möglichst bald das bestätigte das itgirl nun in einem interview doch zuvor entblätterte sich das itgirl noch einmal im tv  für die eigene gesundheit mehr arzt vergisst smartphone in patientin eine 36jährige frau wollte lediglich ihr kind per kaiserschnitt zur welt bringen bald darauf musste die frisch gebackene mutter jedoch zurück ins krankenhaus denn sie klagte über enorme schmerzen  denn in ihrem bauch vibrierte ein handy mehr verschollene nskunst bei razzia entdeckt in einer lagerhalle wurden bei einer razzia zwei tonnenschwere skulpturen und ein granitrelief aus der nazizeit entdeckt sie waren einst zur aufstellung vor adolf hitlers reichskanzlei angefertigt wurden ihr wert geht in die millionen mehr impressum newsde gmbh barfußgäßchen 15 04109 leipzig email redaktionde telefon 49 0 341 / 650 50 24005 fax 49 0 341 / 492 88 4854 vertretungsberechtigter geschäftsführer daniel kirchhof corina broßmann registergericht amtsgericht leipzig registernummer hrb 25331 umsatzsteueridentifikationsnummer gemäß § 27a umsatzsteuergesetz de 266516906 verantwortlich im sinne des presserechts visd 55 rstv juliane ziegengeist dieser newsletter wurde an sergey75ivanovkrascom geschickt möchten sie in zukunft keine informationen mehr von uns per newsletter erhalten so klicken sie bitte hier
